date,气压(Pa）,温度（K）,100m风速（100m/s）,10米风速（10m/s）
2023/1/30 6:30,102323.1228,281.2914,4.9349,4.1273
2023/1/30 6:45,102335.0321,281.3085,4.9005,4.1046
2023/1/30 7:00,102347.1797,281.317,4.8719,4.0769
2023/1/30 7:15,102360.5563,281.3127,4.8586,4.048
2023/1/30 7:30,102374.7537,281.3089,4.8526,4.0174
2023/1/30 7:45,102389.0137,281.3234,4.8408,3.984
2023/1/30 8:00,102402.5781,281.3739,4.809,3.9464
2023/1/30 8:15,102414.8278,281.472,4.7481,3.906
2023/1/30 8:30,102425.6993,281.6042,4.6735,3.8743
2023/1/30 8:45,102435.268,281.7506,4.607,3.8652
2023/1/30 9:00,102443.6094,281.8914,4.5709,3.8925
2023/1/30 9:15,102450.553,282.0116,4.5809,3.9632
2023/1/30 9:30,102454.9444,282.1148,4.6237,4.0587
2023/1/30 9:45,102455.3831,282.2091,4.6781,4.1536
2023/1/30 10:00,102450.4688,282.3029,4.7226,4.2227
2023/1/30 10:15,102439.2807,282.4023,4.7405,4.2476
2023/1/30 10:30,102422.8172,282.5053,4.7365,4.2375
2023/1/30 10:45,102402.5565,282.6078,4.7214,4.2084
2023/1/30 11:00,102379.9766,282.7057,4.7063,4.1772
2023/1/30 11:15,102356.2966,282.7956,4.7011,4.158
2023/1/30 11:30,102331.6998,282.8772,4.7081,4.1537
2023/1/30 11:45,102306.1106,282.9511,4.7279,4.1644
2023/1/30 12:00,102279.4531,283.0177,4.7606,4.1898
2023/1/30 12:15,102251.8055,283.0774,4.8051,4.2284
2023/1/30 12:30,102223.8601,283.1305,4.8538,4.2726
2023/1/30 12:45,102196.4632,283.1774,4.8968,4.3128
2023/1/30 13:00,102170.4609,283.2182,4.9227,4.3388
2023/1/30 13:15,102146.5918,283.2533,4.9241,4.3431
2023/1/30 13:30,102125.1636,283.2829,4.91,4.3332
2023/1/30 13:45,102106.3762,283.3073,4.8947,4.3202
2023/1/30 14:00,102090.4297,283.3268,4.8931,4.3155
2023/1/30 14:15,102077.4673,283.3419,4.9162,4.3276
2023/1/30 14:30,102067.4055,283.3544,4.9575,4.353
2023/1/30 14:45,102060.1038,283.366,5.0055,4.3852
2023/1/30 15:00,102055.4219,283.3788,5.0481,4.4177
2023/1/30 15:15,102053.0454,283.3939,5.0772,4.4459
2023/1/30 15:30,102051.9644,283.4091,5.1012,4.4726
2023/1/30 15:45,102050.9949,283.4215,5.133,4.5025
2023/1/30 16:00,102048.9531,283.428,5.1857,4.5407
2023/1/30 16:15,102045.0552,283.4261,5.2701,4.5854
2023/1/30 16:30,102040.1179,283.4141,5.3867,4.6067
2023/1/30 16:45,102035.358,283.3907,5.5334,4.5674
2023/1/30 17:00,102031.9922,283.3548,5.7084,4.4316
2023/1/30 17:15,102030.8886,283.3063,5.9039,4.1861
2023/1/30 17:30,102031.52,283.2511,6.0892,3.9015
2023/1/30 17:45,102033.0106,283.1962,6.2278,3.6658
2023/1/30 18:00,102034.4844,283.1487,6.2838,3.5591
2023/1/30 18:15,102035.2895,283.114,6.2347,3.6272
2023/1/30 18:30,102035.6701,283.0897,6.1076,3.8139
2023/1/30 18:45,102036.0946,283.0719,5.9417,4.0419
2023/1/30 19:00,102037.0313,283.0563,5.7744,4.2348
2023/1/30 19:15,102038.7977,283.0402,5.634,4.3338
2023/1/30 19:30,102041.1091,283.0255,5.5192,4.3539
2023/1/30 19:45,102043.53,283.0153,5.4217,4.329
2023/1/30 20:00,102045.625,283.0129,5.3344,4.2933
2023/1/30 20:15,102046.9735,283.0194,5.2518,4.2734
2023/1/30 20:30,102047.2148,283.0285,5.1731,4.2649
2023/1/30 20:45,102046.0029,283.032,5.0996,4.2565
2023/1/30 21:00,102042.9922,283.0215,5.0333,4.238
2023/1/30 21:15,102038.1387,282.9921,4.9792,4.2059
2023/1/30 21:30,102032.6071,282.9515,4.9485,4.1789
2023/1/30 21:45,102027.8636,282.9108,4.9512,4.1781
2023/1/30 22:00,102025.375,282.881,4.9939,4.2205
2023/1/30 22:15,102025.9788,282.8694,5.0762,4.3111
2023/1/30 22:30,102027.9976,282.8685,5.1836,4.4251
2023/1/30 22:45,102029.125,282.8671,5.3013,4.5336
2023/1/30 23:00,102027.0547,282.854,5.4182,4.6116
2023/1/30 23:15,102020.2311,282.8211,5.5302,4.6478
2023/1/30 23:30,102010.1017,282.7723,5.6448,4.6669
2023/1/30 23:45,101998.8648,282.7147,5.7664,4.6957
2023/1/31 0:00,101988.7188,282.6552,5.8932,4.7531
2023/1/31 0:15,101981.0908,282.5996,6.0205,4.8441
2023/1/31 0:30,101974.3242,282.5475,6.1505,4.9468
2023/1/31 0:45,101965.9912,282.4975,6.2899,5.037
2023/1/31 1:00,101953.6641,282.4479,6.4477,5.093
2023/1/31 1:15,101935.7034,282.3979,6.6285,5.1022
2023/1/31 1:30,101913.6232,282.3503,6.8152,5.0829
2023/1/31 1:45,101889.7254,282.3087,6.9851,5.0606
2023/1/31 2:00,101866.3125,282.2769,7.1149,5.0606
2023/1/31 2:15,101845.2798,282.2577,7.1876,5.1004
2023/1/31 2:30,101826.8961,282.2514,7.211,5.1652
2023/1/31 2:45,101811.0233,282.2578,7.1992,5.232
2023/1/31 3:00,101797.5234,282.2762,7.1661,5.2778
2023/1/31 3:15,101786.3275,282.3052,7.1233,5.2841
2023/1/31 3:30,101777.6429,282.3388,7.0752,5.2526
2023/1/31 3:45,101771.7463,282.3697,7.0251,5.1899
2023/1/31 4:00,101768.9141,282.3909,6.976,5.1026
2023/1/31 4:15,101769.3331,282.3973,6.9307,4.9992
2023/1/31 4:30,101772.831,282.3932,6.8878,4.895
2023/1/31 4:45,101779.1459,282.3849,6.8446,4.807
2023/1/31 5:00,101788.0156,282.3788,6.7985,4.7519
2023/1/31 5:15,101798.9714,282.3795,6.7486,4.7397
2023/1/31 5:30,101810.7166,282.3834,6.7009,4.755
2023/1/31 5:45,101821.7481,282.3853,6.6625,4.7754
2023/1/31 6:00,101830.5625,282.3797,6.64,4.7788
2023/1/31 6:15,101835.962,282.3633,6.6381,4.7493
2023/1/31 6:30,101837.9714,282.3407,6.6567,4.6965
2023/1/31 6:45,101836.9208,282.3183,6.6944,4.6368
2023/1/31 7:00,101833.1406,282.3027,6.7506,4.5863
2023/1/31 7:15,101827.1549,282.3015,6.8236,4.5577
2023/1/31 7:30,101820.263,282.3267,6.9075,4.5494
2023/1/31 7:45,101813.9584,282.3913,6.994,4.5561
2023/1/31 8:00,101809.7344,282.5085,7.074,4.5725
2023/1/31 8:15,101808.5851,282.687,7.1377,4.5942
2023/1/31 8:30,101809.5087,282.919,7.1777,4.6193
2023/1/31 8:45,101811.0041,283.1924,7.1877,4.6469
2023/1/31 9:00,101811.5703,283.4952,7.1613,4.6762
2023/1/31 9:15,101809.9165,283.8156,7.0949,4.707
2023/1/31 9:30,101805.5919,284.1424,6.995,4.74
2023/1/31 9:45,101798.3562,284.4648,6.8708,4.7757
2023/1/31 10:00,101787.9688,284.7717,6.7318,4.8145
2023/1/31 10:15,101774.1561,285.0544,6.5868,4.8538
2023/1/31 10:30,101756.5132,285.3115,6.4406,4.8828
2023/1/31 10:45,101734.602,285.5438,6.2955,4.8887
2023/1/31 11:00,101707.9844,285.7522,6.1535,4.8598
2023/1/31 11:15,101676.6213,285.9372,6.0155,4.789
2023/1/31 11:30,101642.0699,286.0994,5.8737,4.6819
2023/1/31 11:45,101606.2863,286.2394,5.7162,4.5454
2023/1/31 12:00,101571.2266,286.3575,5.5268,4.3835
2023/1/31 12:15,101538.4776,286.4556,5.2932,4.2012
2023/1/31 12:30,101508.1494,286.5396,5.0329,4.0174
2023/1/31 12:45,101479.9828,286.617,4.773,3.8574
2023/1/31 13:00,101453.7188,286.6951,4.543,3.751
2023/1/31 13:15,101429.2927,286.7787,4.3718,3.7236
2023/1/31 13:30,101407.4194,286.8633,4.2638,3.7623
2023/1/31 13:45,101389.0083,286.9418,4.2093,3.8337
2023/1/31 14:00,101374.9688,287.0071,4.1863,3.8951
2023/1/31 14:15,101365.7211,287.054,4.167,3.9097
2023/1/31 14:30,101359.7286,287.0836,4.1397,3.8792
2023/1/31 14:45,101354.9656,287.0984,4.1017,3.8181
2023/1/31 15:00,101349.4063,287.1013,4.0542,3.7409
2023/1/31 15:15,101341.7462,287.0929,4.0016,3.659
2023/1/31 15:30,101333.5675,287.066,3.955,3.5743
2023/1/31 15:45,101327.1733,287.0115,3.9276,3.4886
2023/1/31 16:00,101324.8672,286.9199,3.9328,3.4062
2023/1/31 16:15,101328.2264,286.786,3.981,3.3358
2023/1/31 16:30,101335.9243,286.6196,4.069,3.2895
2023/1/31 16:45,101345.9081,286.4344,4.1895,3.2708
2023/1/31 17:00,101356.125,286.2441,4.3341,3.2723
2023/1/31 17:15,101364.9769,286.0615,4.492,3.2799
2023/1/31 17:30,101372.6844,285.8947,4.6443,3.2792
2023/1/31 17:45,101379.9227,285.7513,4.7696,3.2613
2023/1/31 18:00,101387.3672,285.6384,4.8461,3.2191
2023/1/31 18:15,101395.4859,285.5607,4.8587,3.1481
2023/1/31 18:30,101403.9191,285.5119,4.8192,3.0531
2023/1/31 18:45,101412.0998,285.483,4.7461,2.9421
2023/1/31 19:00,101419.4609,285.4651,4.6589,2.8244
2023/1/31 19:15,101425.5053,285.4505,4.5727,2.7098
2023/1/31 19:30,101430.0141,285.4362,4.4824,2.6031
2023/1/31 19:45,101432.8381,285.4206,4.3778,2.5062
2023/1/31 20:00,101433.8281,285.4022,4.2485,2.4185
2023/1/31 20:15,101432.9731,285.3794,4.0879,2.3366
2023/1/31 20:30,101430.8145,285.3517,3.905,2.2585
2023/1/31 20:45,101428.0318,285.3188,3.7126,2.1832
2023/1/31 21:00,101425.3047,285.2803,3.5232,2.1113
2023/1/31 21:15,101423.1737,285.2362,3.3413,2.0414
2023/1/31 21:30,101421.6236,285.1868,3.1432,1.9634
2023/1/31 21:45,101420.4999,285.1329,2.9006,1.8719
2023/1/31 22:00,101419.6484,285.0753,2.592,1.7768
2023/1/31 22:15,101418.8017,285.0135,2.2312,1.7207
2023/1/31 22:30,101417.24,284.9435,1.9341,1.7648
2023/1/31 22:45,101414.1306,284.8601,1.8295,1.8979
2023/1/31 23:00,101408.6406,284.7584,1.9582,2.0448
2023/1/31 23:15,101400.3362,284.6368,2.2468,2.1358
2023/1/31 23:30,101390.3791,284.5096,2.5759,2.1672
2023/1/31 23:45,101380.3302,284.3944,2.8639,2.1624
2023/2/1 0:00,101371.75,284.3091,3.0424,2.1362
2023/2/1 0:15,101365.6997,284.2657,3.0639,2.09
2023/2/1 0:30,101361.2414,284.2536,2.9758,2.037
2023/2/1 0:45,101356.9379,284.2563,2.8478,2.0001
2023/2/1 1:00,101351.3516,284.2573,2.7508,2.0065
2023/2/1 1:15,101343.4461,284.2442,2.7451,2.0747
2023/2/1 1:30,101333.789,284.2205,2.8176,2.1822
2023/2/1 1:45,101323.3487,284.1938,2.9239,2.2929
2023/2/1 2:00,101313.0938,284.1718,3.0032,2.369
2023/2/1 2:15,101303.9351,284.1602,3.0009,2.382
2023/2/1 2:30,101296.5539,284.1577,2.9264,2.3421
2023/2/1 2:45,101291.5734,284.1608,2.8095,2.2709
2023/2/1 3:00,101289.6172,284.1666,2.6836,2.1907
2023/2/1 3:15,101291.028,284.1713,2.5764,2.1201
2023/2/1 3:30,101295.0258,284.1702,2.4813,2.0578
2023/2/1 3:45,101300.5498,284.158,2.3796,1.9932
2023/2/1 4:00,101306.5391,284.1296,2.2478,1.9108
2023/2/1 4:15,101312.3014,284.0821,2.0659,1.7979
2023/2/1 4:30,101318.6182,284.023,1.8416,1.6612
2023/2/1 4:45,101326.6396,283.9618,1.5939,1.5179
2023/2/1 5:00,101337.5156,283.9084,1.3549,1.3931
2023/2/1 5:15,101351.9116,283.8691,1.1861,1.3206
2023/2/1 5:30,101368.5541,283.8369,1.1598,1.3234
2023/2/1 5:45,101385.6852,283.8017,1.2788,1.393
2023/2/1 6:00,101401.5469,283.7532,1.4675,1.4965
2023/2/1 6:15,101414.856,283.6852,1.6543,1.6038
2023/2/1 6:30,101426.2289,283.6082,1.8277,1.7069
2023/2/1 6:45,101436.7569,283.5367,1.9986,1.8028
2023/2/1 7:00,101447.5313,283.4853,2.1759,1.8815
2023/2/1 7:15,101459.3701,283.467,2.3641,1.9332
2023/2/1 7:30,101471.9991,283.4884,2.5561,1.9646
2023/2/1 7:45,101484.8708,283.5544,2.7375,1.9847
2023/2/1 8:00,101497.4375,283.6701,2.8883,1.9964
2023/2/1 8:15,101509.2569,283.8362,2.9905,1.9983
2023/2/1 8:30,101520.3068,284.0368,3.0466,1.9876
2023/2/1 8:45,101530.6701,284.2517,3.0646,1.962
2023/2/1 9:00,101540.4297,284.4607,3.0517,1.9171
2023/2/1 9:15,101549.369,284.6472,3.014,1.8497
2023/2/1 9:30,101556.0735,284.8084,2.9629,1.7665
2023/2/1 9:45,101558.8292,284.9452,2.9113,1.6814
2023/2/1 10:00,101555.9219,285.0582,2.873,1.6137
2023/2/1 10:15,101546.2227,285.1489,2.8575,1.5848
2023/2/1 10:30,101530.9431,285.2207,2.8534,1.6041
2023/2/1 10:45,101511.8794,285.2777,2.8432,1.6678
2023/2/1 11:00,101490.8281,285.3239,2.8086,1.7612
2023/2/1 11:15,101469.2255,285.3621,2.742,1.8692
2023/2/1 11:30,101447.0672,285.3896,2.6819,1.9974
2023/2/1 11:45,101423.9886,285.4024,2.6781,2.1513
2023/2/1 12:00,101399.625,285.3964,2.7776,2.3343
2023/2/1 12:15,101373.9046,285.3714,3.0062,2.5479
2023/2/1 12:30,101347.9267,285.3422,3.3186,2.7756
2023/2/1 12:45,101323.083,285.3276,3.6552,2.9946
2023/2/1 13:00,101300.7656,285.3461,3.9593,3.1783
2023/2/1 13:15,101282.1122,285.4099,4.1886,3.3038
2023/2/1 13:30,101267.2436,285.5061,4.3465,3.3692
2023/2/1 13:45,101256.0267,285.6153,4.4452,3.3781
2023/2/1 14:00,101248.3281,285.718,4.493,3.3317
2023/2/1 14:15,101244.0166,285.7994,4.4999,3.2354
2023/2/1 14:30,101242.968,285.8638,4.4946,3.1193
2023/2/1 14:45,101245.0605,285.9197,4.5106,3.0203
2023/2/1 15:00,101250.1719,285.9758,4.5817,2.9767
2023/2/1 15:15,101258.1832,286.038,4.7242,3.0108
2023/2/1 15:30,101268.9878,286.1001,4.882,3.0727
2023/2/1 15:45,101282.482,286.1531,4.9813,3.0929
2023/2/1 16:00,101298.5625,286.1879,4.9492,3.001
2023/2/1 16:15,101316.8168,286.2019,4.7354,2.7498
2023/2/1 16:30,101335.5975,286.2173,4.3803,2.3844
2023/2/1 16:45,101352.9487,286.2627,3.9486,1.9761
2023/2/1 17:00,101366.9141,286.3667,3.5082,1.6
2023/2/1 17:15,101376.2446,286.5413,3.1074,1.3062
2023/2/1 17:30,101382.5195,286.7326,2.6986,1.0413
2023/2/1 17:45,101388.0249,286.8699,2.1857,0.74088
2023/2/1 18:00,101395.0469,286.8826,1.4539,0.6137
2023/2/1 18:15,101405.2993,286.7242,0.43642,1.2451
2023/2/1 18:30,101418.2062,286.4437,0.77421,2.2298
2023/2/1 18:45,101432.6194,286.1139,1.9429,3.1672
2023/2/1 19:00,101447.3906,285.8079,2.9017,3.8046
2023/2/1 19:15,101461.5811,285.5847,3.4981,3.9799
2023/2/1 19:30,101475.0901,285.4479,3.7595,3.7903
2023/2/1 19:45,101488.0268,285.3873,3.7578,3.4007
2023/2/1 20:00,101500.5,285.3927,3.5637,2.9722
2023/2/1 20:15,101512.9302,285.4517,3.2823,2.6499
2023/2/1 20:30,101526.984,285.5433,3.1631,2.5662
2023/2/1 20:45,101544.6396,285.6444,3.4998,2.8487
2023/2/1 21:00,101567.875,285.7318,4.5922,3.6358
2023/2/1 21:15,101597.6129,285.7855,6.5942,5.0015
2023/2/1 21:30,101630.5539,285.7983,9.0951,6.6853
2023/2/1 21:45,101662.3429,285.7662,11.5453,8.3332
2023/2/1 22:00,101688.625,285.6852,13.3984,9.5882
2023/2/1 22:15,101706.3864,285.5557,14.2585,10.1901
2023/2/1 22:30,101717.9781,285.397,14.3274,10.2668
2023/2/1 22:45,101727.0925,285.2331,13.9555,10.0432
2023/2/1 23:00,101737.4219,285.0878,13.4925,9.744
2023/2/1 23:15,101751.6983,284.9793,13.2174,9.5512
2023/2/1 23:30,101768.813,284.9029,13.1312,9.4766
2023/2/1 23:45,101786.697,284.8481,13.165,9.4895
2023/2/2 0:00,101803.2813,284.8046,13.2494,9.5587
2023/2/2 0:15,101816.8961,284.7636,13.3246,9.6548
2023/2/2 0:30,101827.4691,284.7231,13.3755,9.7573
2023/2/2 0:45,101835.327,284.6828,13.3987,9.8487
2023/2/2 1:00,101840.7969,284.6422,13.3927,9.9126
2023/2/2 1:15,101844.3163,284.6015,13.3616,9.9409
2023/2/2 1:30,101846.7668,284.5629,13.3222,9.9492
2023/2/2 1:45,101849.1405,284.5291,13.2885,9.9538
2023/2/2 2:00,101852.4297,284.5028,13.2678,9.965
2023/2/2 2:15,101857.2892,284.485,13.2637,9.9893
2023/2/2 2:30,101863.0235,284.4699,13.2825,10.032
2023/2/2 2:45,101868.5995,284.4499,13.3343,10.1006
2023/2/2 3:00,101872.9844,284.4175,13.4299,10.2027
2023/2/2 3:15,101875.6064,284.3678,13.5726,10.3396
2023/2/2 3:30,101877.74,284.3061,13.7393,10.4926
2023/2/2 3:45,101881.1207,284.2402,13.8998,10.6378
2023/2/2 4:00,101887.4844,284.178,14.0234,10.7517
2023/2/2 4:15,101898.1994,284.1258,14.0874,10.817
2023/2/2 4:30,101913.1651,284.0832,14.0991,10.841
2023/2/2 4:45,101931.9135,284.0485,14.073,10.8367
2023/2/2 5:00,101953.9766,284.0196,14.0229,10.8165
2023/2/2 5:15,101978.7134,283.9944,13.9618,10.7916
2023/2/2 5:30,102004.7919,283.9695,13.9033,10.7718
2023/2/2 5:45,102030.7068,283.9413,13.8612,10.7668
2023/2/2 6:00,102054.9531,283.9064,13.8495,10.7862
2023/2/2 6:15,102076.457,283.8619,13.8769,10.8359
2023/2/2 6:30,102095.8696,283.8087,13.9302,10.9059
2023/2/2 6:45,102114.2731,283.7486,13.9911,10.9821
2023/2/2 7:00,102132.75,283.6834,14.0411,11.0505
2023/2/2 7:15,102151.9874,283.6153,14.0657,11.1004
2023/2/2 7:30,102171.0922,283.5485,14.0669,11.135
2023/2/2 7:45,102188.7758,283.4877,14.0505,11.1608
2023/2/2 8:00,102203.75,283.4377,14.0225,11.1842
2023/2/2 8:15,102215.2296,283.4017,13.987,11.2091
2023/2/2 8:30,102224.4424,283.3762,13.942,11.2287
2023/2/2 8:45,102233.1196,283.3565,13.8837,11.2342
2023/2/2 9:00,102242.9922,283.3377,13.8083,11.2166
2023/2/2 9:15,102255.0667,283.3158,13.7148,11.1708
2023/2/2 9:30,102267.4516,283.2905,13.6142,11.1089
2023/2/2 9:45,102277.5306,283.2624,13.5204,11.0468
2023/2/2 10:00,102282.6875,283.2323,13.4472,11.0003
2023/2/2 10:15,102281.0499,283.2006,13.4061,10.9823
2023/2/2 10:30,102273.7199,283.168,13.3984,10.9925
2023/2/2 10:45,102262.5437,283.1346,13.4232,11.0279
2023/2/2 11:00,102249.3672,283.101,13.4796,11.0851
2023/2/2 11:15,102235.622,283.0677,13.5625,11.1585
2023/2/2 11:30,102221.0827,283.0357,13.6511,11.2324
2023/2/2 11:45,102205.1095,283.0065,13.7206,11.2887
2023/2/2 12:00,102187.0625,282.9811,13.7465,11.3095
2023/2/2 12:15,102166.5863,282.9601,13.7106,11.282
2023/2/2 12:30,102144.4628,282.9396,13.62,11.2131
2023/2/2 12:45,102121.7583,282.915,13.4882,11.1147
2023/2/2 13:00,102099.5391,282.8817,13.3291,10.999
2023/2/2 13:15,102078.7538,282.8369,13.1568,10.8777
2023/2/2 13:30,102059.8807,282.7854,12.9841,10.7597
2023/2/2 13:45,102043.2801,282.7339,12.8224,10.6524
2023/2/2 14:00,102029.3125,282.689,12.6817,10.5625
2023/2/2 14:15,102018.2294,282.6557,12.5673,10.4929
2023/2/2 14:30,102009.8465,282.6311,12.4716,10.4364
2023/2/2 14:45,102003.8704,282.6107,12.3841,10.3834
2023/2/2 15:00,102000.0078,282.59,12.2946,10.3244
2023/2/2 15:15,101998.0855,282.5657,12.1967,10.2537
2023/2/2 15:30,101998.4109,282.5409,12.098,10.1799
2023/2/2 15:45,102001.4117,282.5202,12.0093,10.1151
2023/2/2 16:00,102007.5156,282.5081,11.9418,10.0718
2023/2/2 16:15,102016.8018,282.5074,11.9045,10.0588
2023/2/2 16:30,102027.9562,282.5152,11.898,10.0716
2023/2/2 16:45,102039.316,282.5268,11.9205,10.1018
2023/2/2 17:00,102049.2188,282.5375,11.9704,10.1415
2023/2/2 17:15,102056.5166,282.5437,12.0442,10.1841
2023/2/2 17:30,102062.1209,282.5459,12.1315,10.2306
2023/2/2 17:45,102067.4577,282.546,12.2202,10.2834
2023/2/2 18:00,102073.9531,282.5454,12.298,10.3451
2023/2/2 18:15,102082.6777,282.5458,12.3554,10.416
2023/2/2 18:30,102093.2791,282.5476,12.3926,10.4868
2023/2/2 18:45,102105.0496,282.5512,12.4124,10.5456
2023/2/2 19:00,102117.2813,282.5571,12.4179,10.581
2023/2/2 19:15,102129.2559,282.566,12.4122,10.5852
2023/2/2 19:30,102140.2139,282.5795,12.3973,10.565
2023/2/2 19:45,102149.3853,282.5999,12.3746,10.53
2023/2/2 20:00,102156,282.6291,12.3449,10.4897
2023/2/2 20:15,102159.499,282.6677,12.3071,10.4502
2023/2/2 20:30,102160.167,282.7101,12.2554,10.4063
2023/2/2 20:45,102158.4995,282.7491,12.1831,10.3502
2023/2/2 21:00,102154.9922,282.7775,12.0835,10.2745
2023/2/2 21:15,102150.0914,282.7896,11.9521,10.1728
2023/2/2 21:30,102144.0468,282.7854,11.7912,10.0443
2023/2/2 21:45,102137.0589,282.7661,11.6091,9.8938
2023/2/2 22:00,102129.3281,282.7333,11.4236,9.7339
2023/2/2 22:15,102121.1776,282.6894,11.2665,9.5921
2023/2/2 22:30,102113.4211,282.6412,11.1574,9.493
2023/2/2 22:45,102106.995,282.5964,11.0703,9.4226
2023/2/2 23:00,102102.8359,282.563,10.9419,9.3332
2023/2/2 23:15,102101.4273,282.5465,10.7279,9.191
2023/2/2 23:30,102101.4408,282.5425,10.4801,9.0348
2023/2/2 23:45,102101.0952,282.5446,10.2661,8.9127
2023/2/3 0:00,102098.6094,282.5462,10.1102,8.8339
2023/2/3 0:15,102092.5787,282.5419,9.991,8.77
2023/2/3 0:30,102083.1058,282.531,9.8783,8.6964
2023/2/3 0:45,102070.6698,282.514,9.7632,8.6096
2023/2/3 1:00,102055.75,282.4913,9.6466,8.514
2023/2/3 1:15,102038.9857,282.4614,9.5288,8.4127
2023/2/3 1:30,102021.6566,282.4144,9.413,8.3096
2023/2/3 1:45,102005.2023,282.3387,9.2998,8.2058
2023/2/3 2:00,101991.0625,282.2224,9.1837,8.0969
2023/2/3 2:15,101980.23,282.0617,9.0596,7.9793
2023/2/3 2:30,101971.9095,281.8858,8.9409,7.8659
2023/2/3 2:45,101964.8589,281.7319,8.8403,7.7688
2023/2/3 3:00,101957.8359,281.6371,8.7659,7.6958
2023/2/3 3:15,101950.0188,281.627,8.7213,7.6506
2023/2/3 3:30,101942.2669,281.6808,8.6923,7.622
2023/2/3 3:45,101935.8601,281.7658,8.6636,7.598
2023/2/3 4:00,101932.0781,281.8494,8.6187,7.5658
2023/2/3 4:15,101931.9298,281.9063,8.5413,7.5117
2023/2/3 4:30,101935.3402,281.9404,8.4279,7.4299
2023/2/3 4:45,101941.9633,281.9627,8.2793,7.3177
2023/2/3 5:00,101951.4531,281.9844,8.097,7.1728
2023/2/3 5:15,101963.383,282.0138,7.887,6.9981
2023/2/3 5:30,101977.004,282.0491,7.6728,6.816
2023/2/3 5:45,101991.4862,282.0855,7.4822,6.6539
2023/2/3 6:00,102006,282.1185,7.3435,6.5393
2023/2/3 6:15,102019.8979,282.1441,7.2789,6.4932
2023/2/3 6:30,102033.2611,282.1616,7.2859,6.511
2023/2/3 6:45,102046.3531,282.171,7.356,6.5809
2023/2/3 7:00,102059.4375,282.172,7.4799,6.6909
2023/2/3 7:15,102072.6954,282.1652,7.6457,6.8276
2023/2/3 7:30,102085.979,282.1531,7.8314,6.9742
2023/2/3 7:45,102099.0583,282.1387,8.0133,7.1129
2023/2/3 8:00,102111.7031,282.1251,8.1677,7.2265
2023/2/3 8:15,102123.6711,282.1154,8.2788,7.3041
2023/2/3 8:30,102134.6704,282.1138,8.359,7.3572
2023/2/3 8:45,102144.397,282.1244,8.4276,7.4031
2023/2/3 9:00,102152.5469,282.1514,8.504,7.459
2023/2/3 9:15,102158.7424,282.1971,8.6014,7.5362
2023/2/3 9:30,102162.312,282.2551,8.7071,7.6226
2023/2/3 9:45,102162.5108,282.3171,8.8006,7.6992
2023/2/3 10:00,102158.5938,282.3749,8.8599,7.7456
2023/2/3 10:15,102149.9697,282.422,8.8678,7.7462
2023/2/3 10:30,102136.6626,282.4602,8.8268,7.7049
2023/2/3 10:45,102118.8504,282.4932,8.7451,7.6312
2023/2/3 11:00,102096.7109,282.5247,8.6308,7.5345
2023/2/3 11:15,102070.6991,282.5577,8.4949,7.4262
2023/2/3 11:30,102042.3783,282.5927,8.3585,7.3229
2023/2/3 11:45,102013.5891,282.6295,8.2442,7.2418
2023/2/3 12:00,101986.1719,282.668,8.1737,7.1991
2023/2/3 12:15,101961.5383,282.7072,8.1631,7.2063
2023/2/3 12:30,101939.3837,282.7427,8.2161,7.2646
2023/2/3 12:45,101918.9749,282.7695,8.3355,7.3744
2023/2/3 13:00,101899.5781,282.7823,8.5271,7.5386
2023/2/3 13:15,101880.7732,282.7781,8.7946,7.7592
2023/2/3 13:30,101863.3924,282.761,9.1182,8.0206
2023/2/3 13:45,101848.581,282.7375,9.4644,8.2967
2023/2/3 14:00,101837.4844,282.7138,9.7921,8.5554
2023/2/3 14:15,101830.8517,282.6952,10.0651,8.7679
2023/2/3 14:30,101827.8475,282.6837,10.279,8.9302
2023/2/3 14:45,101827.2398,282.6804,10.4402,9.0471
2023/2/3 15:00,101827.7969,282.6865,10.5562,9.124
2023/2/3 15:15,101828.6182,282.7027,10.6314,9.1644
2023/2/3 15:30,101830.1279,282.7293,10.6574,9.1626
2023/2/3 15:45,101833.0815,282.7664,10.6217,9.1096
2023/2/3 16:00,101838.2344,282.8138,10.5101,8.9954
2023/2/3 16:15,101845.9966,282.8705,10.3177,8.8172
2023/2/3 16:30,101855.3967,282.9315,10.0794,8.6049
2023/2/3 16:45,101865.1181,282.9903,9.8409,8.3969
2023/2/3 17:00,101873.8438,283.041,9.6485,8.2321
2023/2/3 17:15,101880.6822,283.0784,9.5377,8.1397
2023/2/3 17:30,101886.4423,283.1025,9.4999,8.1122
2023/2/3 17:45,101892.3583,283.1144,9.5128,8.1311
2023/2/3 18:00,101899.6641,283.1154,9.5525,8.177
2023/2/3 18:15,101909.2938,283.1071,9.5992,8.2329
2023/2/3 18:30,101920.9814,283.0946,9.6486,8.2901
2023/2/3 18:45,101934.1607,283.0834,9.7001,8.3414
2023/2/3 19:00,101948.2656,283.0791,9.7514,8.3781
2023/2/3 19:15,101962.7144,283.0856,9.7973,8.3917
2023/2/3 19:30,101976.8625,283.1,9.8298,8.3822
2023/2/3 19:45,101990.0501,283.1177,9.8405,8.353
2023/2/3 20:00,102001.6172,283.1339,9.8222,8.3076
2023/2/3 20:15,102011.0849,283.1449,9.7726,8.252
2023/2/3 20:30,102018.6993,283.1496,9.7066,8.1967
2023/2/3 20:45,102024.888,283.1479,9.6435,8.1534
